,key,path,found_perm,true_perm,correct,overlap
43,a,../data/images_copy/dark/john_honey/medium/A/dark_john_honey_medium_A_3.jpg,afd,afd,True,3
44,a,../data/images_copy/dark/john_honey/medium/A/dark_john_honey_medium_A_4.jpg,afd,afd,True,3
45,a,../data/images_copy/dark/jack_cole/high/A/dark_jack_cole_high_A_1.jpg,afd,afd,True,3
46,a,../data/images_copy/dark/jack_cole/high/A/dark_jack_cole_high_A_0.jpg,afd,afd,True,3
47,a,../data/images_copy/dark/jack_cole/high/A/dark_jack_cole_high_A_2.jpg,afd,afd,True,3
48,a,../data/images_copy/dark/jack_cole/high/A/dark_jack_cole_high_A_3.jpg,afd,afd,True,3
49,a,../data/images_copy/dark/jack_cole/high/A/dark_jack_cole_high_A_4.jpg,afd,afd,True,3
50,a,../data/images_copy/dark/jack_cole/short/A/dark_jack_cole_short_A_4.jpg,ahb,afd,False,1
51,a,../data/images_copy/dark/jack_cole/short/A/dark_jack_cole_short_A_3.jpg,ahb,afd,False,1
52,a,../data/images_copy/dark/jack_cole/short/A/dark_jack_cole_short_A_2.jpg,ahb,afd,False,1
53,a,../data/images_copy/dark/jack_cole/short/A/dark_jack_cole_short_A_0.jpg,afd,afd,True,3
54,a,../data/images_copy/dark/jack_cole/short/A/dark_jack_cole_short_A_1.jpg,ahd,afd,False,2
55,a,../data/images_copy/dark/jack_cole/medium/A/dark_jack_cole_medium_A_4.jpg,afd,afd,True,3
56,a,../data/images_copy/dark/jack_cole/medium/A/dark_jack_cole_medium_A_0.jpg,afd,afd,True,3
57,a,../data/images_copy/dark/jack_cole/medium/A/dark_jack_cole_medium_A_1.jpg,afd,afd,True,3
58,a,../data/images_copy/dark/jack_cole/medium/A/dark_jack_cole_medium_A_3.jpg,afd,afd,True,3
59,a,../data/images_copy/dark/jack_cole/medium/A/dark_jack_cole_medium_A_2.jpg,afd,afd,True,3
60,b,../data/images_copy/dark/michaels/high/B/dark_michaels_high_B_0.jpg,adc,ahc,False,2
61,b,../data/images_copy/dark/michaels/high/B/dark_michaels_high_B_1.jpg,adg,ahc,False,1
62,b,../data/images_copy/dark/michaels/high/B/dark_michaels_high_B_3.jpg,adc,ahc,False,2
63,b,../data/images_copy/dark/michaels/high/B/dark_michaels_high_B_2.jpg,abg,ahc,False,1
64,b,../data/images_copy/dark/michaels/high/B/dark_michaels_high_B_4.jpg,adc,ahc,False,2
65,b,../data/images_copy/dark/michaels/short/B/dark_michaels_short_B_4.jpg,adc,ahc,False,2
66,b,../data/images_copy/dark/michaels/short/B/dark_michaels_short_B_2.jpg,adc,ahc,False,2
67,b,../data/images_copy/dark/michaels/short/B/dark_michaels_short_B_3.jpg,adc,ahc,False,2
68,b,../data/images_copy/dark/michaels/short/B/dark_michaels_short_B_1.jpg,adc,ahc,False,2
69,b,../data/images_copy/dark/michaels/short/B/dark_michaels_short_B_0.jpg,adc,ahc,False,2
70,b,../data/images_copy/dark/michaels/medium/B/dark_michaels_medium_B_4.jpg,ahc,ahc,True,3
71,b,../data/images_copy/dark/michaels/medium/B/dark_michaels_medium_B_2.jpg,ahc,ahc,True,3
72,b,../data/images_copy/dark/michaels/medium/B/dark_michaels_medium_B_3.jpg,ahc,ahc,True,3
73,b,../data/images_copy/dark/michaels/medium/B/dark_michaels_medium_B_1.jpg,ahc,ahc,True,3
74,b,../data/images_copy/dark/michaels/medium/B/dark_michaels_medium_B_0.jpg,ahc,ahc,True,3
75,b,../data/images_copy/dark/davids/high/B/dark_davids_high_B_4.jpg,adc,ahc,False,2
76,b,../data/images_copy/dark/davids/high/B/dark_davids_high_B_2.jpg,adc,ahc,False,2
77,b,../data/images_copy/dark/davids/high/B/dark_davids_high_B_3.jpg,adc,ahc,False,2
78,b,../data/images_copy/dark/davids/high/B/dark_davids_high_B_1.jpg,adc,ahc,False,2
79,b,../data/images_copy/dark/davids/high/B/dark_davids_high_B_0.jpg,adc,ahc,False,2
80,b,../data/images_copy/dark/davids/short/B/dark_davids_short_B_4.jpg,abg,ahc,False,1
81,b,../data/images_copy/dark/davids/short/B/dark_davids_short_B_3.jpg,adg,ahc,False,1
82,b,../data/images_copy/dark/davids/short/B/dark_davids_short_B_2.jpg,ahc,ahc,True,3
83,b,../data/images_copy/dark/davids/short/B/dark_davids_short_B_0.jpg,adg,ahc,False,1
84,b,../data/images_copy/dark/davids/short/B/dark_davids_short_B_1.jpg,adg,ahc,False,1
85,b,../data/images_copy/dark/davids/medium/B/dark_davids_medium_B_1.jpg,adg,ahc,False,1
86,b,../data/images_copy/dark/davids/medium/B/dark_davids_medium_B_0.jpg,adg,ahc,False,1
87,b,../data/images_copy/dark/davids/medium/B/dark_davids_medium_B_2.jpg,adg,ahc,False,1
88,b,../data/images_copy/dark/davids/medium/B/dark_davids_medium_B_3.jpg,adg,ahc,False,1
89,b,../data/images_copy/dark/davids/medium/B/dark_davids_medium_B_4.jpg,adg,ahc,False,1
90,b,../data/images_copy/dark/john_honey/high/B/dark_john_honey_high_B_0.jpg,ahc,ahc,True,3
91,b,../data/images_copy/dark/john_honey/high/B/dark_john_honey_high_B_1.jpg,ahc,ahc,True,3
92,b,../data/images_copy/dark/john_honey/high/B/dark_john_honey_high_B_3.jpg,ahc,ahc,True,3
93,b,../data/images_copy/dark/john_honey/high/B/dark_john_honey_high_B_2.jpg,adc,ahc,False,2
94,b,../data/images_copy/dark/john_honey/high/B/dark_john_honey_high_B_4.jpg,ahc,ahc,True,3
95,b,../data/images_copy/dark/john_honey/short/B/dark_john_honey_short_B_4.jpg,adc,ahc,False,2
96,b,../data/images_copy/dark/john_honey/short/B/dark_john_honey_short_B_3.jpg,ahc,ahc,True,3
97,b,../data/images_copy/dark/john_honey/short/B/dark_john_honey_short_B_2.jpg,adc,ahc,False,2
98,b,../data/images_copy/dark/john_honey/short/B/dark_john_honey_short_B_0.jpg,adc,ahc,False,2
99,b,../data/images_copy/dark/john_honey/short/B/dark_john_honey_short_B_1.jpg,adc,ahc,False,2
100,b,../data/images_copy/dark/john_honey/medium/B/dark_john_honey_medium_B_0.jpg,adc,ahc,False,2
101,b,../data/images_copy/dark/john_honey/medium/B/dark_john_honey_medium_B_1.jpg,adc,ahc,False,2
102,b,../data/images_copy/dark/john_honey/medium/B/dark_john_honey_medium_B_3.jpg,adc,ahc,False,2
103,b,../data/images_copy/dark/john_honey/medium/B/dark_john_honey_medium_B_2.jpg,adc,ahc,False,2
104,b,../data/images_copy/dark/john_honey/medium/B/dark_john_honey_medium_B_4.jpg,adc,ahc,False,2
105,b,../data/images_copy/dark/jack_cole/high/B/dark_jack_cole_high_B_0.jpg,adc,ahc,False,2
106,b,../data/images_copy/dark/jack_cole/high/B/dark_jack_cole_high_B_1.jpg,adc,ahc,False,2
107,b,../data/images_copy/dark/jack_cole/high/B/dark_jack_cole_high_B_3.jpg,adc,ahc,False,2
108,b,../data/images_copy/dark/jack_cole/high/B/dark_jack_cole_high_B_2.jpg,adc,ahc,False,2
109,b,../data/images_copy/dark/jack_cole/high/B/dark_jack_cole_high_B_4.jpg,adc,ahc,False,2
